location_id,location_name,latitude,longitude,name,AreaName,RegionName
2377,Aft S'pore Science Ctr,1.3361424,103.7349,kml_9,JURONG EAST,WEST REGION
2378,Blk 118,1.3365325,103.73499,kml_9,JURONG EAST,WEST REGION
2379,Opp Blk 114,1.3389926,103.7339,kml_9,JURONG EAST,WEST REGION
2380,Blk 114,1.3394829,103.73424,kml_9,JURONG EAST,WEST REGION
2381,Opp Blk 227,1.3420603,103.735374,kml_9,JURONG EAST,WEST REGION
2382,Blk 228,1.3423897,103.73599,kml_9,JURONG EAST,WEST REGION
2383,Blk 303,1.3444608,103.73638,kml_9,JURONG EAST,WEST REGION
2384,Blk 253,1.3443832,103.73667,kml_9,JURONG EAST,WEST REGION
2385,Blk 131,1.334739,103.7403,kml_9,JURONG EAST,WEST REGION
2386,Blk 209,1.3382528,103.74108,kml_9,JURONG EAST,WEST REGION
2387,Blk 207,1.3386263,103.74173,kml_9,JURONG EAST,WEST REGION
2388,Blk 239,1.3412716,103.740906,kml_9,JURONG EAST,WEST REGION
2389,Blk 246,1.341471,103.74043,kml_9,JURONG EAST,WEST REGION
2390,Blk 229,1.3420439,103.73805,kml_9,JURONG EAST,WEST REGION
2391,Blk 252,1.3427051,103.73737,kml_9,JURONG EAST,WEST REGION
2392,Chinese Gdn Stn,1.3424703,103.73271,kml_9,JURONG EAST,WEST REGION
2393,Opp Chinese Gdn Stn,1.3425511,103.733185,kml_9,JURONG EAST,WEST REGION
2394,Opp Blk 350,1.3436153,103.73106,kml_9,JURONG EAST,WEST REGION
2395,Blk 350,1.3438872,103.7312,kml_9,JURONG EAST,WEST REGION
2396,Jurong Lake,1.3441888,103.727486,kml_9,JURONG EAST,WEST REGION
2397,Opp Jurong Lake,1.3444972,103.72747,kml_10,JURONG WEST,WEST REGION
2398,Bef Jurong West St 51,1.3448797,103.72409,kml_9,JURONG EAST,WEST REGION
2399,Aft Jurong West St 51,1.3451364,103.72426,kml_10,JURONG WEST,WEST REGION
2400,Blk 515,1.3462697,103.7213,kml_10,JURONG WEST,WEST REGION
2401,Opp Blk 515,1.3464621,103.72147,kml_10,JURONG WEST,WEST REGION
2402,Blk 501,1.3497809,103.71937,kml_10,JURONG WEST,WEST REGION
2403,Blk 458,1.3497494,103.71965,kml_10,JURONG WEST,WEST REGION
2404,Blk 502,1.3506546,103.71861,kml_10,JURONG WEST,WEST REGION
2405,Blk 454,1.3508115,103.71794,kml_10,JURONG WEST,WEST REGION
2406,Blk 526,1.3480544,103.71762,kml_10,JURONG WEST,WEST REGION
2407,Blk 517,1.3459159,103.719345,kml_10,JURONG WEST,WEST REGION
2408,Blk 134,1.3344963,103.738815,kml_9,JURONG EAST,WEST REGION
2409,Blk 124,1.3345144,103.73857,kml_9,JURONG EAST,WEST REGION
2410,Seventh-Day Advent Ch,1.3357664,103.738846,kml_9,JURONG EAST,WEST REGION
2411,Bef Seventh-Day Advent Ch,1.3361816,103.73945,kml_9,JURONG EAST,WEST REGION
2412,Parc Oasis,1.3439419,103.73466,kml_9,JURONG EAST,WEST REGION
2413,Opp Parc Oasis,1.3444077,103.734314,kml_9,JURONG EAST,WEST REGION
2414,Blk 347,1.3453324,103.732056,kml_9,JURONG EAST,WEST REGION
2415,Blk 316,1.3461272,103.73193,kml_9,JURONG EAST,WEST REGION
2416,Opp Blk 311,1.3481115,103.73225,kml_9,JURONG EAST,WEST REGION
2417,Blk 306,1.3461814,103.734215,kml_9,JURONG EAST,WEST REGION
2418,Opp Jurong Polyclinic,1.349056,103.73079,kml_9,JURONG EAST,WEST REGION
2419,Jurong Polyclinic,1.3496305,103.73046,kml_9,JURONG EAST,WEST REGION
2420,Blk 490,1.3498033,103.72738,kml_10,JURONG WEST,WEST REGION
2421,Blk 422,1.3500347,103.72654,kml_10,JURONG WEST,WEST REGION
2422,Blk 463,1.350636,103.723724,kml_10,JURONG WEST,WEST REGION
2423,Blk 425,1.3505841,103.724525,kml_10,JURONG WEST,WEST REGION
2424,Blk 457,1.3509755,103.7212,kml_10,JURONG WEST,WEST REGION
2425,Blk 441,1.3511792,103.72065,kml_10,JURONG WEST,WEST REGION
2426,Blk 536,1.3500612,103.71653,kml_10,JURONG WEST,WEST REGION
2427,Blk 538,1.3497548,103.71542,kml_10,JURONG WEST,WEST REGION
2428,Blk 551,1.3523581,103.71726,kml_10,JURONG WEST,WEST REGION
2429,Blk 560A,1.3530921,103.71994,kml_10,JURONG WEST,WEST REGION
2430,Blk 402,1.3531854,103.72232,kml_10,JURONG WEST,WEST REGION
2431,Blk 416,1.3524207,103.725426,kml_10,JURONG WEST,WEST REGION
2432,Blk 491,1.3492512,103.72571,kml_10,JURONG WEST,WEST REGION
2433,Opp Blk 481,1.3464564,103.72538,kml_10,JURONG WEST,WEST REGION
2434,Yuhua Sec Sch,1.3473375,103.72317,kml_10,JURONG WEST,WEST REGION
2435,Opp Blk 461,1.349278,103.72107,kml_10,JURONG WEST,WEST REGION
2436,Blk 241,1.3415434,103.74358,kml_9,JURONG EAST,WEST REGION
2437,Blk 266,1.3419533,103.74425,kml_9,JURONG EAST,WEST REGION
2438,Opp Blk 288D,1.3405316,103.74419,kml_9,JURONG EAST,WEST REGION
2439,Blk 288E,1.3404565,103.74396,kml_9,JURONG EAST,WEST REGION
2440,Blk 284,1.3391789,103.7461,kml_9,JURONG EAST,WEST REGION
2441,Blk 286A,1.339013,103.74603,kml_9,JURONG EAST,WEST REGION
2442,Opp IMM Bldg,1.3351519,103.74794,kml_9,JURONG EAST,WEST REGION
2443,IMM Bldg,1.3344619,103.74768,kml_9,JURONG EAST,WEST REGION
2447,Aft Jln Buroh,1.312675,103.734505,kml_9,JURONG EAST,WEST REGION
2448,Bef Penjuru Cl,1.3136694,103.73497,kml_9,JURONG EAST,WEST REGION
2449,Aft Penjuru Pl,1.3165314,103.73539,kml_9,JURONG EAST,WEST REGION
2450,Bef Penjuru Wk,1.3179147,103.7359,kml_9,JURONG EAST,WEST REGION
2468,Tengah Air Base,1.373678,103.714226,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2469,Opp Tengah Air Base,1.3733331,103.71366,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2470,Opp Keat Hong Camp,1.374442,103.71705,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2471,Keat Hong Camp,1.374156,103.717094,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2472,Opp Army Logistics Base,1.3746194,103.71984,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2473,Army Logistics Base,1.3743216,103.71982,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2474,Opp Home Team Academy,1.3746202,103.721886,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2475,Home Team Academy,1.3743134,103.72384,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2476,Aft Track 14,1.3745558,103.72537,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2477,Opp Track 14,1.3743993,103.72614,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2478,Opp Hai Inn See Tp,1.3772769,103.734314,kml_6,CHOA CHU KANG,WEST REGION
2479,Aft Hai Inn See Tp,1.37716,103.73409,kml_34,TENGAH,WEST REGION
2480,Chengtai Nursery,1.3794305,103.73086,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2481,Opp Chengtai Nursery,1.3797216,103.73123,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2482,Choa Chu Kang Rd End,1.3717438,103.684265,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2483,Aft Nanyang Ave,1.3590846,103.69389,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2484,Bef Nanyang Ave,1.3599826,103.69399,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2485,Jln Bahar Power Stn,1.3624705,103.69288,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2486,Opp Jln Bahar Power Stn,1.3630799,103.69296,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2487,Civil Defence Academy,1.3659889,103.693275,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2488,Opp Civil Defence Academy,1.3656379,103.693306,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2489,Bef Muslim Cemy Path 7,1.3689322,103.69393,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2490,Aft Chr Cemy Path 9,1.3693955,103.694244,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2491,Pusara Aman Mque,1.37226,103.69445,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2492,Aft Cemy Chapel,1.3720758,103.69467,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2493,Opp Lim Chu Kang Camp II,1.3759472,103.69557,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2494,Bef Old Choa Chu Kang Rd,1.3749313,103.6955,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2495,Aft Chinese Cemy Path 11,1.3785331,103.69626,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2496,Opp Chinese Cemy Path 11,1.3776861,103.69632,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2497,Opp HQ 5th SIB Camp I,1.3805627,103.69733,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2498,HQ 5th SIB Camp I,1.3799273,103.69711,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2499,Bet Blks 445/449,1.4231817,103.844124,kml_55,YISHUN,NORTH REGION
2505,Nirvana Memorial Gdn,1.3703554,103.688,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2506,Aft Nirvana Memorial Gdn,1.3699739,103.68741,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2507,Aft Track 33,1.3721006,103.69015,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2508,Bef Track 33,1.3721129,103.690384,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2509,CCK Cemy Office,1.3740963,103.69342,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2510,Opp CCK Cemy Office,1.3739486,103.69401,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2511,Aft Lim Chu Kang Rd,1.3736323,103.69597,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2512,Bef Lim Chu Kang Rd,1.373366,103.6962,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2513,Opp Teen Challenge,1.3725333,103.70209,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2514,Teen Challenge,1.372451,103.70122,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2515,Opp Jln Berseri,1.3724079,103.704185,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2516,Aft Jln Berseri,1.372344,103.70355,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2519,B26 Old Choa Chu Kang Rd,1.3716145,103.70991,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2520,B25 Old Choa Chu Kang Rd,1.3709756,103.70931,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2521,Aft Chinese Cemy Path 13,1.3804498,103.696594,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2522,Aft Muslim Cemy Path 17,1.382839,103.697,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2527,Opp Ama Keng Rd,1.402703,103.70078,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2528,Aft Ama Keng Rd,1.4025179,103.70081,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2529,Opp LP 160,1.404361,103.70166,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2530,Aft LP 161,1.4045225,103.70187,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2531,Aft Track 11,1.4092937,103.70098,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2532,Opp Track 11,1.4090314,103.70121,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2533,Opp LP 173,1.411463,103.70006,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2534,B26 Lim Chu Kang Rd,1.4110326,103.70038,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2535,Aft Track 13,1.4160246,103.70057,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2536,Opp Track 13,1.4151282,103.70027,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2537,Sg Gedong Camp,1.4174464,103.7012,kml_53,WESTERN WATER CATCHMENT,WEST REGION
2538,Aft Sg Gedong Camp,1.4168189,103.70109,kml_12,LIM CHU KANG,NORTH REGION
2539,B19 Lim Chu Kang Rd,1.4195911,103.70223,kml_12,LIM CHU KANG,NORTH REGION
2540,B20 Lim Chu Kang Rd,1.4192016,103.702156,kml_12,LIM CHU KANG,NORTH REGION
2541,Opp Neo Tiew Rd,1.4217901,103.70325,kml_12,LIM CHU KANG,NORTH REGION
2542,Aft Neo Tiew Rd,1.4208032,103.70292,kml_12,LIM CHU KANG,NORTH REGION
2543,Aft Jln Bahtera,1.4239796,103.70422,kml_12,LIM CHU KANG,NORTH REGION
2544,Opp Jln Bahtera,1.423296,103.70408,kml_12,LIM CHU KANG,NORTH REGION
2545,Opp Lim Chu Kang Lane 3,1.4276191,103.70594,kml_12,LIM CHU KANG,NORTH REGION
2546,Aft Lim Chu Kang Lane 3,1.4262174,103.70544,kml_12,LIM CHU KANG,NORTH REGION
2547,Bef Lim Chu Kang Lane 3A,1.4302493,103.70683,kml_12,LIM CHU KANG,NORTH REGION
2548,Aft Lim Chu Kang Lane 3A,1.4293599,103.70663,kml_12,LIM CHU KANG,NORTH REGION
2549,Police Coast Guard,1.4448266,103.707565,kml_12,LIM CHU KANG,NORTH REGION
2551,Opp Lim Chu Kang Lane 4,1.433182,103.707825,kml_12,LIM CHU KANG,NORTH REGION
2552,Aft Lim Chu Kang Lane 4,1.4325342,103.70774,kml_12,LIM CHU KANG,NORTH REGION
2553,Opp Lim Chu Kang Lane 5,1.4351865,103.708046,kml_12,LIM CHU KANG,NORTH REGION
2554,Bef Lim Chu Kang Lane 5,1.4349719,103.70818,kml_12,LIM CHU KANG,NORTH REGION
2555,Aft Lim Chu Kang Lane 6,1.437666,103.707954,kml_12,LIM CHU KANG,NORTH REGION
2556,Bef Lim Chu Kang Lane 6,1.4365917,103.708115,kml_12,LIM CHU KANG,NORTH REGION
2557,B03 Lim Chu Kang Rd,1.4388651,103.70791,kml_12,LIM CHU KANG,NORTH REGION
2558,Aft Lim Chu Kang Lane 8,1.438374,103.70802,kml_12,LIM CHU KANG,NORTH REGION
2559,Aft Lim Chu Kang Lane 8,1.4427556,103.707756,kml_12,LIM CHU KANG,NORTH REGION
2560,Yishun Dairy Farm,1.4423434,103.70787,kml_12,LIM CHU KANG,NORTH REGION
2561,LITTLE INDIA STN EXIT A,1.3060641,103.84909,kml_45,ROCHOR,CENTRAL REGION
2562,Little India Stn,1.3066441,103.849205,kml_45,ROCHOR,CENTRAL REGION
2563,BEF WINSTEDT RD,1.3110338,103.84279,kml_41,NEWTON,CENTRAL REGION
2564,Aft Makepeace Rd,1.3114231,103.84266,kml_15,NOVENA,CENTRAL REGION
2565,Newton FC,1.3117851,103.84098,kml_41,NEWTON,CENTRAL REGION
2566,Opp Newton FC,1.3123031,103.84073,kml_15,NOVENA,CENTRAL REGION
2567,Newton Stn Exit C,1.3137223,103.8381,kml_41,NEWTON,CENTRAL REGION
2568,Opp Newton Stn Exit C,1.314023,103.838844,kml_15,NOVENA,CENTRAL REGION
2569,Balmoral Plaza,1.31588,103.83632,kml_41,NEWTON,CENTRAL REGION
2570,Chancery Ct,1.3166214,103.83634,kml_15,NOVENA,CENTRAL REGION
2572,Anglo-Chinese Sch,1.318304,103.83435,kml_15,NOVENA,CENTRAL REGION
2573,Leng Kwang Baptist Ch,1.3191803,103.829216,kml_33,TANGLIN,CENTRAL REGION
2574,Bef Swiss Cottage Est,1.3197217,103.82992,kml_15,NOVENA,CENTRAL REGION
2575,Stevens Stn,1.3201295,103.82605,kml_33,TANGLIN,CENTRAL REGION
2576,Opp Stevens Stn,1.3205105,103.82739,kml_15,NOVENA,CENTRAL REGION
2577,Bef Lewis Rd,1.3210181,103.82351,kml_33,TANGLIN,CENTRAL REGION
2578,Aft Dunkirk Ave,1.3218523,103.82344,kml_15,NOVENA,CENTRAL REGION
2579,Kk Women & Children Hosp,1.3103619,103.84779,kml_11,KALLANG,CENTRAL REGION
2580,Opp KK Women & Child Hosp,1.3094913,103.84771,kml_11,KALLANG,CENTRAL REGION
2581,City Twrs,1.318065,103.83263,kml_33,TANGLIN,CENTRAL REGION
2582,Bef Goldhill Ave,1.3188974,103.8325,kml_15,NOVENA,CENTRAL REGION
2583,Opp Newton Life Ch,1.3145816,103.84053,kml_15,NOVENA,CENTRAL REGION
2584,Newton Life Ch,1.3145378,103.84083,kml_15,NOVENA,CENTRAL REGION
2585,Opp Env Bldg,1.3109517,103.83582,kml_41,NEWTON,CENTRAL REGION
2586,Env Bldg,1.3113317,103.83687,kml_41,NEWTON,CENTRAL REGION
2587,Newton Stn Exit A,1.3124356,103.83798,kml_41,NEWTON,CENTRAL REGION
2588,Newton Stn Exit B,1.3122318,103.83816,kml_41,NEWTON,CENTRAL REGION
2589,Aft Draycott Pk,1.3126856,103.83043,kml_41,NEWTON,CENTRAL REGION
2590,Aft Balmoral Rd,1.3125833,103.83191,kml_41,NEWTON,CENTRAL REGION
2591,Chelsea Gdns Condo,1.3135897,103.82743,kml_33,TANGLIN,CENTRAL REGION
2592,NOVOTEL MERCURE @ STEVENS,1.3138881,103.827385,kml_33,TANGLIN,CENTRAL REGION
2593,Opp Met YMCA,1.3165534,103.82587,kml_33,TANGLIN,CENTRAL REGION
2594,Bef Met YMCA,1.317037,103.82606,kml_33,TANGLIN,CENTRAL REGION
2595,Opp Stevens Stn,1.3190253,103.825455,kml_33,TANGLIN,CENTRAL REGION
2596,Aft Stevens Stn,1.3198067,103.82571,kml_33,TANGLIN,CENTRAL REGION
2597,Raffles Town Club,1.3223087,103.825775,kml_15,NOVENA,CENTRAL REGION
2598,Aft Tanglin CC,1.3225852,103.82622,kml_15,NOVENA,CENTRAL REGION
2599,St. Joseph'S Instn,1.3249247,103.82735,kml_15,NOVENA,CENTRAL REGION
2600,Aft Wallace Way,1.3405428,103.82231,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
2601,Bef Wallace Way,1.3403125,103.82256,kml_15,NOVENA,CENTRAL REGION
2602,LP 52,1.3413038,103.827065,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
2603,LP 57,1.3410563,103.82661,kml_15,NOVENA,CENTRAL REGION
2604,Opp KK Women & Child Hosp,1.3088067,103.846344,kml_41,NEWTON,CENTRAL REGION
2605,Kk Women & Children Hosp,1.3098192,103.84604,kml_11,KALLANG,CENTRAL REGION
2606,NUS Bt Timah Campus,1.3223561,103.81892,kml_33,TANGLIN,CENTRAL REGION
2607,Aft Kheam Hock Rd,1.3226744,103.82025,kml_15,NOVENA,CENTRAL REGION
2608,Opp Botanic Gdns Stn,1.3233333,103.81631,kml_15,NOVENA,CENTRAL REGION
2609,Bef Crown Ctr,1.3230684,103.81197,kml_3,BUKIT TIMAH,CENTRAL REGION
2610,Coronation Plaza,1.3239847,103.8103,kml_3,BUKIT TIMAH,CENTRAL REGION
2611,Opp Coronation Plaza,1.324695,103.810265,kml_3,BUKIT TIMAH,CENTRAL REGION
2612,Tan Kah Kee Stn,1.326125,103.80715,kml_3,BUKIT TIMAH,CENTRAL REGION
2613,Chinese High Sch,1.3270533,103.805725,kml_3,BUKIT TIMAH,CENTRAL REGION
2614,Opp Tan Kah Kee Stn,1.3265278,103.80759,kml_3,BUKIT TIMAH,CENTRAL REGION
2615,Opp Natl JC,1.3289883,103.802666,kml_3,BUKIT TIMAH,CENTRAL REGION
2616,Natl JC,1.329403,103.80305,kml_3,BUKIT TIMAH,CENTRAL REGION
2617,Sixth Ave Stn,1.3308232,103.79727,kml_3,BUKIT TIMAH,CENTRAL REGION
2618,Aft Jln Naga Sari,1.3304492,103.799934,kml_3,BUKIT TIMAH,CENTRAL REGION
2620,St. Margaret's Sec Sch,1.3190814,103.80922,kml_3,BUKIT TIMAH,CENTRAL REGION
2621,Opp St. Margaret's Sec Sch,1.3194467,103.81053,kml_33,TANGLIN,CENTRAL REGION
2622,Lutheran Twrs,1.3208117,103.81185,kml_3,BUKIT TIMAH,CENTRAL REGION
2623,Opp Lutheran Twrs,1.3207422,103.812454,kml_33,TANGLIN,CENTRAL REGION
2624,S'Pore Bible Coll,1.3255445,103.81351,kml_3,BUKIT TIMAH,CENTRAL REGION
2625,Opp S'Pore Bible Coll,1.3254294,103.813995,kml_15,NOVENA,CENTRAL REGION
2626,Opp The Japanese Assn,1.3297361,103.814514,kml_3,BUKIT TIMAH,CENTRAL REGION
2627,Aft The Japanese Assn,1.32963,103.81486,kml_15,NOVENA,CENTRAL REGION
2628,Aft Adam Dr,1.3348931,103.81796,kml_3,BUKIT TIMAH,CENTRAL REGION
2630,Aft Sime Rd,1.3379997,103.81932,kml_4,CENTRAL WATER CATCHMENT,NORTH REGION
2631,Aft Lornie Wk,1.3387017,103.81989,kml_15,NOVENA,CENTRAL REGION
2632,Sixth Ave Ctr,1.3316145,103.79503,kml_3,BUKIT TIMAH,CENTRAL REGION
2633,Opp Sixth Ave Stn,1.3317037,103.79657,kml_3,BUKIT TIMAH,CENTRAL REGION
2634,Aft Maple Ave,1.3325454,103.79237,kml_3,BUKIT TIMAH,CENTRAL REGION
2635,Aft Swiss Club Rd,1.3332515,103.79206,kml_3,BUKIT TIMAH,CENTRAL REGION
2636,The Tessarina,1.3333261,103.78998,kml_3,BUKIT TIMAH,CENTRAL REGION
2637,Opp The Nexus,1.3347476,103.787796,kml_3,BUKIT TIMAH,CENTRAL REGION
2638,The Nexus,1.334425,103.78689,kml_3,BUKIT TIMAH,CENTRAL REGION
2639,Hua Guan Gdns,1.3358035,103.78463,kml_3,BUKIT TIMAH,CENTRAL REGION
2640,King Albert Pk Stn,1.335983,103.78264,kml_3,BUKIT TIMAH,CENTRAL REGION
2641,Opp King Albert Pk Stn,1.3367989,103.7818,kml_3,BUKIT TIMAH,CENTRAL REGION
2642,King Albert Pk,1.3368757,103.78039,kml_3,BUKIT TIMAH,CENTRAL REGION
2643,Pei Hwa Presby Pr Sch,1.3387623,103.77695,kml_3,BUKIT TIMAH,CENTRAL REGION
2645,Opp Bt Timah Plaza,1.340071,103.77941,kml_3,BUKIT TIMAH,CENTRAL REGION
2646,Beauty World Stn Exit B,1.3427863,103.77539,kml_3,BUKIT TIMAH,CENTRAL REGION
2647,Opp Beauty World Ctr,1.3432461,103.77692,kml_2,BUKIT PANJANG,WEST REGION
2648,WOH HUP BLDG,1.3458481,103.77263,kml_3,BUKIT TIMAH,CENTRAL REGION
2649,Southaven II,1.3458251,103.7733,kml_2,BUKIT PANJANG,WEST REGION
2650,Sixth Ave Ville,1.3301613,103.79516,kml_3,BUKIT TIMAH,CENTRAL REGION
2651,Aft Lantana Ave,1.3285834,103.79422,kml_3,BUKIT TIMAH,CENTRAL REGION
2652,Ave Villa,1.328778,103.79444,kml_3,BUKIT TIMAH,CENTRAL REGION
2653,Bef Dunearn Rd,1.3360865,103.778175,kml_3,BUKIT TIMAH,CENTRAL REGION
2654,Aft Bt Timah Rd,1.3360742,103.778625,kml_3,BUKIT TIMAH,CENTRAL REGION
2655,Beauty World Stn Exit C,1.3400925,103.77532,kml_3,BUKIT TIMAH,CENTRAL REGION
2656,Opp Beauty World Stn,1.340368,103.77531,kml_3,BUKIT TIMAH,CENTRAL REGION
2657,Blk 18,1.3402767,103.772644,kml_3,BUKIT TIMAH,CENTRAL REGION
2658,Opp Blk 19,1.3403858,103.77366,kml_3,BUKIT TIMAH,CENTRAL REGION
2659,Signature Pk Condo,1.3426183,103.77026,kml_3,BUKIT TIMAH,CENTRAL REGION
2660,Aft Chun Tin Rd,1.3419783,103.77101,kml_3,BUKIT TIMAH,CENTRAL REGION
2661,Opp The Hillford,1.343628,103.76943,kml_3,BUKIT TIMAH,CENTRAL REGION
2662,The Hillford,1.3437885,103.7696,kml_3,BUKIT TIMAH,CENTRAL REGION
2663,Bef Bt Batok East Ave 6,1.3464295,103.76696,kml_3,BUKIT TIMAH,CENTRAL REGION
2664,Aft Bt Batok East Ave 6,1.3460766,103.76761,kml_3,BUKIT TIMAH,CENTRAL REGION
2665,Bef Toh Tuck Rise,1.3393935,103.76383,kml_23,BUKIT BATOK,WEST REGION
2666,Aft Toh Tuck Rise,1.3391466,103.76363,kml_23,BUKIT BATOK,WEST REGION
2667,Highgate Pk,1.3397425,103.765594,kml_3,BUKIT TIMAH,CENTRAL REGION
2668,Opp Highgate Pk,1.3395991,103.76535,kml_3,BUKIT TIMAH,CENTRAL REGION
2669,Goodluck Gdn,1.3395739,103.76791,kml_3,BUKIT TIMAH,CENTRAL REGION
2670,Aft Toh Tuck Terr,1.3394322,103.76827,kml_3,BUKIT TIMAH,CENTRAL REGION
2671,Bef Jln Jurong Kechil,1.3405681,103.77061,kml_3,BUKIT TIMAH,CENTRAL REGION
2672,Aft Jln Jurong Kechil,1.3402705,103.77016,kml_3,BUKIT TIMAH,CENTRAL REGION
2673,Aft Eng Kong Pl,1.3371176,103.76708,kml_3,BUKIT TIMAH,CENTRAL REGION
2674,Bef Eng Kong Pl,1.336966,103.76697,kml_3,BUKIT TIMAH,CENTRAL REGION
2675,Aft Toh Tuck Cres,1.3373703,103.76447,kml_3,BUKIT TIMAH,CENTRAL REGION
2676,Opp Hse No. 19,1.3387468,103.76867,kml_3,BUKIT TIMAH,CENTRAL REGION
2677,Hse No. 45,1.3380617,103.768906,kml_3,BUKIT TIMAH,CENTRAL REGION
2678,Opp Burgundy Hill,1.3386575,103.76028,kml_23,BUKIT BATOK,WEST REGION
2679,Burgundy Hill,1.3391538,103.76044,kml_23,BUKIT BATOK,WEST REGION
2682,Bt Batok Int,1.3499936,103.75106,kml_23,BUKIT BATOK,WEST REGION
2683,Bt Batok Int,1.3499936,103.75106,kml_23,BUKIT BATOK,WEST REGION
2684,Bt Regency,1.3474233,103.77118,kml_3,BUKIT TIMAH,CENTRAL REGION
2685,Springdale Condo,1.348202,103.77108,kml_2,BUKIT PANJANG,WEST REGION
2686,Aft Old Jurong Rd,1.35132,103.7698,kml_23,BUKIT BATOK,WEST REGION
2687,Opp The Hillside,1.3521858,103.77001,kml_2,BUKIT PANJANG,WEST REGION
2688,Hume Pk Condo,1.3558294,103.768456,kml_23,BUKIT BATOK,WEST REGION
2689,Opp Hume Pk Condo,1.3556997,103.76885,kml_2,BUKIT PANJANG,WEST REGION
2690,Opp The Rail Mall,1.3591015,103.76705,kml_23,BUKIT BATOK,WEST REGION
2691,The Rail Mall,1.3594086,103.76743,kml_2,BUKIT PANJANG,WEST REGION
2692,Hillview Stn,1.3630114,103.767395,kml_23,BUKIT BATOK,WEST REGION
2693,HILLVIEW STN EXIT A,1.3629677,103.767685,kml_2,BUKIT PANJANG,WEST REGION
2694,Opp Dairy Farm Rd,1.3651135,103.76698,kml_23,BUKIT BATOK,WEST REGION
2695,Opp Assumption Eng Sch,1.3670428,103.765724,kml_23,BUKIT BATOK,WEST REGION
2696,Aft Assumption Eng Sch,1.3670566,103.76608,kml_2,BUKIT PANJANG,WEST REGION
2697,Bef Cashew Stn,1.3686326,103.76474,kml_23,BUKIT BATOK,WEST REGION
2698,Assumption Pathway Sch,1.3687221,103.764984,kml_2,BUKIT PANJANG,WEST REGION
2699,Cashew Stn,1.3704373,103.76391,kml_2,BUKIT PANJANG,WEST REGION
2700,Min Of Defence,1.3722997,103.762985,kml_23,BUKIT BATOK,WEST REGION
2701,Bef Hazel Pk Terr,1.3733783,103.76301,kml_2,BUKIT PANJANG,WEST REGION
2702,Aft Cashew Terr,1.3711867,103.76669,kml_2,BUKIT PANJANG,WEST REGION
