origin_location_id,destination_location_id,section_of_day,mean_distance,count_trips,origin_code,destination_code,origin_lat,destination_lat,origin_lon,destination_lon,origin_area_code,origin_area_name,origin_region_name,origin_location_id_1,destination_area_code,destination_area_name,destination_region_name,destination_location_id_1
4664,4635,morning,3.0,19,78111,77281,1.3754578,1.3783717,103.957985,103.93619,kml_16,PASIR RIS,EAST REGION,4664,kml_16,PASIR RIS,EAST REGION,4635
1630,1602,morning,1.1,35,16201,16031,1.2813007,1.2880063,103.78411,103.778465,kml_24,QUEENSTOWN,CENTRAL REGION,1630,kml_24,QUEENSTOWN,CENTRAL REGION,1602
4932,4424,morning,2.9,13,84481,71149,1.3375317,1.3288655,103.91533,103.89714,kml_20,BEDOK,EAST REGION,4932,kml_50,GEYLANG,CENTRAL REGION,4424
1248,1149,morning,1.8,12,10069,5519,1.2785547,1.2755347,103.830086,103.841125,kml_1,BUKIT MERAH,CENTRAL REGION,1248,kml_43,OUTRAM,CENTRAL REGION,1149
1364,1368,evening,0.9,9,11171,11191,1.3053566,1.3080164,103.7948,103.788376,kml_24,QUEENSTOWN,CENTRAL REGION,1364,kml_24,QUEENSTOWN,CENTRAL REGION,1368
5543,4291,morning,3.3,14,65329,67109,1.399888,1.3910289,103.91612,103.89999,kml_18,PUNGGOL,NORTH-EAST REGION,5543,kml_27,SENGKANG,NORTH-EAST REGION,4291
5020,4805,morning,2.6,10,92079,83111,1.3068458,1.3234686,103.91575,103.90527,kml_49,MARINE PARADE,CENTRAL REGION,5020,kml_50,GEYLANG,CENTRAL REGION,4805
4146,4270,morning,0.8,14,64461,66489,1.3793848,1.3788934,103.886406,103.87898,kml_8,HOUGANG,NORTH-EAST REGION,4146,kml_8,HOUGANG,NORTH-EAST REGION,4270
6320,6817,afternoon,2.1,13,67369,67009,1.3907173,1.3917806,103.888535,103.89588,kml_27,SENGKANG,NORTH-EAST REGION,6320,kml_27,SENGKANG,NORTH-EAST REGION,6817
4636,4663,evening,2.93,19,77289,78109,1.3788975,1.3753332,103.93597,103.95388,kml_16,PASIR RIS,EAST REGION,4636,kml_16,PASIR RIS,EAST REGION,4663
4580,6821,morning,1.3,14,76409,75009,1.3548467,1.3540756,103.9508,103.94339,kml_32,TAMPINES,EAST REGION,4580,kml_32,TAMPINES,EAST REGION,6821
4321,4316,morning,0.5,9,67259,67231,1.3946539,1.3932221,103.90046,103.90395,kml_27,SENGKANG,NORTH-EAST REGION,4321,kml_27,SENGKANG,NORTH-EAST REGION,4316
6674,2323,afternoon,0.8,9,22591,27381,1.3442583,1.3481479,103.70329,103.69864,kml_10,JURONG WEST,WEST REGION,6674,kml_10,JURONG WEST,WEST REGION,2323
3076,3170,afternoon,1.6,12,46391,46951,1.4392177,1.4314369,103.79299,103.791336,kml_54,WOODLANDS,NORTH REGION,3076,kml_54,WOODLANDS,NORTH REGION,3170
1927,1921,morning,1.0,25,21589,21559,1.3324656,1.3266267,103.72346,103.72064,kml_10,JURONG WEST,WEST REGION,1927,kml_10,JURONG WEST,WEST REGION,1921
4161,3995,morning,4.0,12,64561,63039,1.37716,1.36026,103.88691,103.88538,kml_8,HOUGANG,NORTH-EAST REGION,4161,kml_8,HOUGANG,NORTH-EAST REGION,3995
36,37,morning,1.1,1,36,37,1.319724,1.320982,103.903107,103.912842,kml_50,GEYLANG,CENTRAL REGION,36,kml_20,BEDOK,EAST REGION,37
3644,3549,morning,1.5,15,55119,54221,1.3772854,1.3699561,103.837845,103.83959,kml_19,ANG MO KIO,NORTH-EAST REGION,3644,kml_19,ANG MO KIO,NORTH-EAST REGION,3549
4435,4443,afternoon,0.5,7,72021,72061,1.3309653,1.3317792,103.90632,103.909836,kml_20,BEDOK,EAST REGION,4435,kml_20,BEDOK,EAST REGION,4443
2986,2999,morning,1.1,13,45321,45411,1.3974026,1.4035145,103.74756,103.74767,kml_6,CHOA CHU KANG,WEST REGION,2986,kml_6,CHOA CHU KANG,WEST REGION,2999
1920,1926,evening,0.8,18,21551,21581,1.326661,1.3324335,103.720985,103.72329,kml_10,JURONG WEST,WEST REGION,1920,kml_10,JURONG WEST,WEST REGION,1926
4722,4745,afternoon,1.3,16,80251,81149,1.3100948,1.3121257,103.87993,103.88966,kml_50,GEYLANG,CENTRAL REGION,4722,kml_50,GEYLANG,CENTRAL REGION,4745
3412,3389,morning,0.9,10,52359,52209,1.3386283,1.3392588,103.85269,103.84679,kml_35,TOA PAYOH,CENTRAL REGION,3412,kml_35,TOA PAYOH,CENTRAL REGION,3389
3126,3018,afternoon,7.1,6,46669,46088,1.4374093,1.4418092,103.791824,103.77109,kml_54,WOODLANDS,NORTH REGION,3126,kml_54,WOODLANDS,NORTH REGION,3018
3994,4141,evening,3.4,13,63031,64431,1.3605044,1.3780944,103.88535,103.889305,kml_8,HOUGANG,NORTH-EAST REGION,3994,kml_8,HOUGANG,NORTH-EAST REGION,4141
3544,3551,morning,1.2,11,54199,54231,1.3743,1.3696601,103.83767,103.84194,kml_19,ANG MO KIO,NORTH-EAST REGION,3544,kml_19,ANG MO KIO,NORTH-EAST REGION,3551
4746,4723,morning,1.0,27,81151,80259,1.3115331,1.309895,103.88785,103.87989,kml_50,GEYLANG,CENTRAL REGION,4746,kml_50,GEYLANG,CENTRAL REGION,4723
6736,6739,morning,1.6,16,65281,65239,1.4020116,1.3941046,103.90784,103.91604,kml_18,PUNGGOL,NORTH-EAST REGION,6736,kml_18,PUNGGOL,NORTH-EAST REGION,6739
34,36,morning,2.3,1,34,36,1.316441,1.319724,103.88298,103.903107,kml_50,GEYLANG,CENTRAL REGION,34,kml_50,GEYLANG,CENTRAL REGION,36
6730,6732,evening,1.0,16,65269,65289,1.3967102,1.4017375,103.91467,103.90763,kml_18,PUNGGOL,NORTH-EAST REGION,6730,kml_18,PUNGGOL,NORTH-EAST REGION,6732
5999,5682,morning,4.3,11,46009,47671,1.436874,1.446563,103.78616,103.80334,kml_54,WOODLANDS,NORTH REGION,5999,kml_54,WOODLANDS,NORTH REGION,5682
3171,3055,morning,1.6,11,46969,46289,1.4305918,1.4387224,103.7927,103.79091,kml_54,WOODLANDS,NORTH REGION,3171,kml_54,WOODLANDS,NORTH REGION,3055
1901,1935,evening,1.7,12,21459,21629,1.3455805,1.3395448,103.71491,103.722755,kml_10,JURONG WEST,WEST REGION,1901,kml_10,JURONG WEST,WEST REGION,1935
2864,2887,evening,0.8,7,44229,44381,1.3765606,1.3724214,103.77146,103.774414,kml_2,BUKIT PANJANG,WEST REGION,2864,kml_2,BUKIT PANJANG,WEST REGION,2887
4170,4174,morning,0.7,11,65021,65041,1.3840314,1.3898442,103.89961,103.90162,kml_27,SENGKANG,NORTH-EAST REGION,4170,kml_27,SENGKANG,NORTH-EAST REGION,4174
2638,2643,afternoon,1.3,12,42041,42071,1.334425,1.3387623,103.78689,103.77695,kml_3,BUKIT TIMAH,CENTRAL REGION,2638,kml_3,BUKIT TIMAH,CENTRAL REGION,2643
32,34,evening,2.5,17,32,34,1.307167,1.316441,103.863007,103.88298,kml_11,KALLANG,CENTRAL REGION,32,kml_50,GEYLANG,CENTRAL REGION,34
3316,3912,morning,2.0,14,50211,60141,1.3230697,1.3225875,103.85257,103.86385,kml_15,NOVENA,CENTRAL REGION,3316,kml_11,KALLANG,CENTRAL REGION,3912
3911,3330,evening,4.2,15,60139,50991,1.3220487,1.3233799,103.86629,103.85626,kml_11,KALLANG,CENTRAL REGION,3911,kml_15,NOVENA,CENTRAL REGION,3330
3415,6789,afternoon,2.8,23,52371,52009,1.3399297,1.3320209,103.856514,103.846924,kml_35,TOA PAYOH,CENTRAL REGION,3415,kml_35,TOA PAYOH,CENTRAL REGION,6789
2404,2430,morning,1.0,10,28401,28561,1.3506546,1.3531854,103.71861,103.72232,kml_10,JURONG WEST,WEST REGION,2404,kml_10,JURONG WEST,WEST REGION,2430
1340,1250,morning,3.5,12,11039,10079,1.2924576,1.280395,103.79999,103.82709,kml_24,QUEENSTOWN,CENTRAL REGION,1340,kml_1,BUKIT MERAH,CENTRAL REGION,1250
2734,2674,morning,5.1,8,43301,42249,1.3590026,1.336966,103.76206,103.76697,kml_23,BUKIT BATOK,WEST REGION,2734,kml_3,BUKIT TIMAH,CENTRAL REGION,2674
6,5,afternoon,1.5,29,6,5,1.320053,1.332702,103.843844,103.847809,kml_15,NOVENA,CENTRAL REGION,6,kml_35,TOA PAYOH,CENTRAL REGION,5
6660,4865,morning,1.2,13,84009,84041,1.3245387,1.3246905,103.92904,103.934685,kml_20,BEDOK,EAST REGION,6660,kml_20,BEDOK,EAST REGION,4865
3386,3425,morning,2.5,12,52191,52439,1.3363614,1.3382511,103.846085,103.855415,kml_35,TOA PAYOH,CENTRAL REGION,3386,kml_35,TOA PAYOH,CENTRAL REGION,3425
21,24,morning,3.5,54,21,24,1.315302,1.334308,103.765244,103.741958,kml_7,CLEMENTI,WEST REGION,21,kml_9,JURONG EAST,WEST REGION,24
4866,6651,afternoon,1.4,13,84049,84009,1.3243272,1.3245387,103.934715,103.92904,kml_20,BEDOK,EAST REGION,4866,kml_20,BEDOK,EAST REGION,6651
1249,1339,evening,3.4,11,10071,11031,1.2804531,1.2911967,103.826385,103.80045,kml_1,BUKIT MERAH,CENTRAL REGION,1249,kml_24,QUEENSTOWN,CENTRAL REGION,1339
6210,6677,afternoon,2.8,12,22531,22599,1.3392267,1.3448404,103.69814,103.70308,kml_10,JURONG WEST,WEST REGION,6210,kml_10,JURONG WEST,WEST REGION,6677
4423,4935,evening,2.5,10,71141,84499,1.3291733,1.3352078,103.89707,103.91402,kml_50,GEYLANG,CENTRAL REGION,4423,kml_20,BEDOK,EAST REGION,4935
6564,5349,morning,1.3,17,67561,67381,1.3954583,1.3945904,103.876976,103.88844,kml_27,SENGKANG,NORTH-EAST REGION,6564,kml_27,SENGKANG,NORTH-EAST REGION,5349
4109,4069,afternoon,2.2,9,64241,64021,1.3671267,1.3778895,103.896416,103.89664,kml_8,HOUGANG,NORTH-EAST REGION,4109,kml_8,HOUGANG,NORTH-EAST REGION,4069
4934,4424,morning,2.4,10,84491,71149,1.3346394,1.3288655,103.91414,103.89714,kml_20,BEDOK,EAST REGION,4934,kml_50,GEYLANG,CENTRAL REGION,4424
6847,2584,morning,3.5,10,52009,40129,1.3320209,1.3145378,103.846924,103.84083,kml_35,TOA PAYOH,CENTRAL REGION,6847,kml_15,NOVENA,CENTRAL REGION,2584
61,52,morning,1.9,10,61,52,1.33935,1.357371,103.87079,103.988836,kml_2,BUKIT PANJANG,WEST REGION,61,kml_6,CHOA CHU KANG,WEST REGION,52
6491,6935,morning,1.6,10,65171,67519,1.3945204,1.3856534,103.912056,103.90629,kml_18,PUNGGOL,NORTH-EAST REGION,6491,kml_27,SENGKANG,NORTH-EAST REGION,6935
3805,5318,afternoon,10.3,13,59049,67391,1.41701,1.3942567,103.8334,103.89144,kml_55,YISHUN,NORTH REGION,3805,kml_27,SENGKANG,NORTH-EAST REGION,5318
4599,4525,morning,4.4,11,77049,76089,1.3696356,1.3491681,103.951584,103.949234,kml_16,PASIR RIS,EAST REGION,4599,kml_32,TAMPINES,EAST REGION,4525
1887,5376,evening,1.0,19,21379,22009,1.3453486,1.3393234,103.70649,103.70546,kml_10,JURONG WEST,WEST REGION,1887,kml_10,JURONG WEST,WEST REGION,5376
6704,5390,evening,5.4,16,76429,84199,1.3536922,1.3255328,103.95959,103.935555,kml_32,TAMPINES,EAST REGION,6704,kml_20,BEDOK,EAST REGION,5390
4580,4488,evening,2.5,13,76409,75139,1.3548467,1.3556397,103.9508,103.93613,kml_32,TAMPINES,EAST REGION,4580,kml_32,TAMPINES,EAST REGION,4488
51,23,afternoon,18.4,9,51,23,1.311314,1.417366,103.778658,103.832945,kml_6,CHOA CHU KANG,WEST REGION,51,kml_55,YISHUN,NORTH REGION,23
3629,3637,morning,1.8,9,55021,55071,1.3857012,1.3924627,103.83873,103.852615,kml_19,ANG MO KIO,NORTH-EAST REGION,3629,kml_19,ANG MO KIO,NORTH-EAST REGION,3637
6822,5618,evening,3.0,1,75009,98301,1.3540756,1.3600138,103.94339,103.964874,kml_32,TAMPINES,EAST REGION,6822,kml_16,PASIR RIS,EAST REGION,5618
6455,3804,morning,10.2,15,67399,59041,1.3938501,1.4162542,103.89167,103.83259,kml_27,SENGKANG,NORTH-EAST REGION,6455,kml_55,YISHUN,NORTH REGION,3804
1302,1472,morning,2.1,10,10351,13031,1.286755,1.2991297,103.82205,103.81708,kml_1,BUKIT MERAH,CENTRAL REGION,1302,kml_33,TANGLIN,CENTRAL REGION,1472
4172,5704,evening,1.5,14,65031,65199,1.3871114,1.3959172,103.90168,103.905426,kml_27,SENGKANG,NORTH-EAST REGION,4172,kml_18,PUNGGOL,NORTH-EAST REGION,5704
61,52,evening,1.9,13,61,52,1.33935,1.357371,103.87079,103.988836,kml_2,BUKIT PANJANG,WEST REGION,61,kml_6,CHOA CHU KANG,WEST REGION,52
2662,2637,morning,2.8,42,42189,42039,1.3437885,1.3347476,103.7696,103.787796,kml_3,BUKIT TIMAH,CENTRAL REGION,2662,kml_3,BUKIT TIMAH,CENTRAL REGION,2637
4487,4579,afternoon,2.4,12,75131,76401,1.3559482,1.3550134,103.937096,103.95086,kml_32,TAMPINES,EAST REGION,4487,kml_32,TAMPINES,EAST REGION,4579
3373,3914,morning,3.7,9,52129,60161,1.3254467,1.324773,103.85938,103.86557,kml_15,NOVENA,CENTRAL REGION,3373,kml_11,KALLANG,CENTRAL REGION,3914
4009,3565,morning,6.0,11,63109,54299,1.3508145,1.3689015,103.88985,103.85833,kml_8,HOUGANG,NORTH-EAST REGION,4009,kml_19,ANG MO KIO,NORTH-EAST REGION,3565
4561,4475,morning,4.3,10,76279,75059,1.3618857,1.3447117,103.95505,103.940216,kml_32,TAMPINES,EAST REGION,4561,kml_32,TAMPINES,EAST REGION,4475
1310,1244,morning,0.4,10,10391,10049,1.2762711,1.2762331,103.83125,103.83484,kml_1,BUKIT MERAH,CENTRAL REGION,1310,kml_1,BUKIT MERAH,CENTRAL REGION,1244
4077,4072,afternoon,0.5,13,64071,64039,1.3751405,1.3766875,103.89725,103.893936,kml_8,HOUGANG,NORTH-EAST REGION,4077,kml_8,HOUGANG,NORTH-EAST REGION,4072
4865,4583,afternoon,5.6,16,84041,76421,1.3246905,1.3538412,103.934685,103.95987,kml_20,BEDOK,EAST REGION,4865,kml_32,TAMPINES,EAST REGION,4583
52,61,evening,1.9,13,52,61,1.357371,1.33935,103.988836,103.87079,kml_6,CHOA CHU KANG,WEST REGION,52,kml_2,BUKIT PANJANG,WEST REGION,61
4071,4078,morning,0.5,13,64031,64079,1.377,1.3750083,103.89366,103.89775,kml_8,HOUGANG,NORTH-EAST REGION,4071,kml_8,HOUGANG,NORTH-EAST REGION,4078
1546,1529,morning,1.4,13,14249,14159,1.279474,1.2699405,103.81733,103.813156,kml_1,BUKIT MERAH,CENTRAL REGION,1546,kml_1,BUKIT MERAH,CENTRAL REGION,1529
1528,1550,evening,3.4,10,14151,14279,1.2696477,1.2759155,103.812935,103.81921,kml_1,BUKIT MERAH,CENTRAL REGION,1528,kml_1,BUKIT MERAH,CENTRAL REGION,1550
2986,3001,afternoon,1.6,10,45321,45439,1.3974026,1.4012719,103.74756,103.75115,kml_6,CHOA CHU KANG,WEST REGION,2986,kml_6,CHOA CHU KANG,WEST REGION,3001
4521,4522,morning,0.5,11,76069,76071,1.3487535,1.3480264,103.942085,103.945175,kml_32,TAMPINES,EAST REGION,4521,kml_32,TAMPINES,EAST REGION,4522
3734,3820,morning,2.4,10,57129,59129,1.4341866,1.4349,103.826416,103.83027,kml_55,YISHUN,NORTH REGION,3734,kml_55,YISHUN,NORTH REGION,3820
2311,2289,morning,0.8,14,27301,27131,1.3404528,1.34194,103.6944,103.68853,kml_10,JURONG WEST,WEST REGION,2311,kml_10,JURONG WEST,WEST REGION,2289
3564,4244,morning,1.4,10,54291,66331,1.3691887,1.3717318,103.858864,103.870155,kml_19,ANG MO KIO,NORTH-EAST REGION,3564,kml_28,SERANGOON,NORTH-EAST REGION,4244
2410,2739,afternoon,2.1,12,28441,43329,1.3357664,1.3497621,103.738846,103.74484,kml_9,JURONG EAST,WEST REGION,2410,kml_23,BUKIT BATOK,WEST REGION,2739
2025,2325,morning,1.3,37,22441,27391,1.3426698,1.348427,103.70363,103.69631,kml_10,JURONG WEST,WEST REGION,2025,kml_10,JURONG WEST,WEST REGION,2325
7,27,evening,23.6,4,7,27,1.312482,1.33884,103.837926,103.705546,kml_41,NEWTON,CENTRAL REGION,7,kml_10,JURONG WEST,WEST REGION,27
4239,4260,morning,0.7,24,66309,66421,1.3692731,1.373655,103.87195,103.873405,kml_28,SERANGOON,NORTH-EAST REGION,4239,kml_28,SERANGOON,NORTH-EAST REGION,4260
2289,5794,afternoon,1.4,15,27131,27511,1.34194,1.339252,103.68853,103.69311,kml_10,JURONG WEST,WEST REGION,2289,kml_10,JURONG WEST,WEST REGION,5794
3992,6512,evening,3.4,11,63021,64401,1.357058,1.378393,103.881615,103.90324,kml_8,HOUGANG,NORTH-EAST REGION,3992,kml_8,HOUGANG,NORTH-EAST REGION,6512
5393,6789,afternoon,1.6,8,52301,52009,1.3341104,1.3320209,103.85463,103.846924,kml_35,TOA PAYOH,CENTRAL REGION,5393,kml_35,TOA PAYOH,CENTRAL REGION,6789
6847,3368,afternoon,1.1,23,52009,52079,1.3320209,1.3293148,103.846924,103.84383,kml_35,TOA PAYOH,CENTRAL REGION,6847,kml_15,NOVENA,CENTRAL REGION,3368
1671,1673,morning,0.3,26,17151,17161,1.3116952,1.3124099,103.76961,103.76685,kml_7,CLEMENTI,WEST REGION,1671,kml_7,CLEMENTI,WEST REGION,1673
1438,1471,morning,4.3,6,12039,13029,1.3210453,1.3067179,103.78019,103.81452,kml_3,BUKIT TIMAH,CENTRAL REGION,1438,kml_33,TANGLIN,CENTRAL REGION,1471
6515,3993,morning,3.3,12,64409,63029,1.3782016,1.3572748,103.90353,103.88218,kml_8,HOUGANG,NORTH-EAST REGION,6515,kml_8,HOUGANG,NORTH-EAST REGION,3993
3835,3846,afternoon,1.2,24,59209,59261,1.4385661,1.437558,103.84021,103.83159,kml_55,YISHUN,NORTH REGION,3835,kml_55,YISHUN,NORTH REGION,3846
2327,5376,morning,2.1,1,27401,22009,1.347366,1.3393234,103.69414,103.70546,kml_10,JURONG WEST,WEST REGION,2327,kml_10,JURONG WEST,WEST REGION,5376
3652,3549,morning,2.18,26,55159,54221,1.383362,1.3699561,103.84065,103.83959,kml_19,ANG MO KIO,NORTH-EAST REGION,3652,kml_19,ANG MO KIO,NORTH-EAST REGION,3549
4260,4238,afternoon,2.3,10,66421,66301,1.373655,1.3693714,103.873405,103.87208,kml_28,SERANGOON,NORTH-EAST REGION,4260,kml_28,SERANGOON,NORTH-EAST REGION,4238
6704,4525,afternoon,1.6,17,76429,76089,1.3536922,1.3491681,103.95959,103.949234,kml_32,TAMPINES,EAST REGION,6704,kml_32,TAMPINES,EAST REGION,4525
27,7,morning,23.6,4,27,7,1.33884,1.312482,103.705546,103.837926,kml_10,JURONG WEST,WEST REGION,27,kml_41,NEWTON,CENTRAL REGION,7
2906,2822,morning,1.4,12,44569,44009,1.37812,1.385869,103.74122,103.74579,kml_6,CHOA CHU KANG,WEST REGION,2906,kml_6,CHOA CHU KANG,WEST REGION,2822
1886,2314,morning,0.9,13,21371,27331,1.3452272,1.345373,103.70618,103.69941,kml_10,JURONG WEST,WEST REGION,1886,kml_10,JURONG WEST,WEST REGION,2314
1685,1672,afternoon,0.5,12,17239,17159,1.3124405,1.3119756,103.76585,103.76981,kml_7,CLEMENTI,WEST REGION,1685,kml_7,CLEMENTI,WEST REGION,1672
2738,2411,morning,1.9,12,43321,28449,1.349906,1.3361816,103.74511,103.73945,kml_23,BUKIT BATOK,WEST REGION,2738,kml_9,JURONG EAST,WEST REGION,2411
4524,4583,morning,1.5,17,76081,76421,1.349502,1.3538412,103.949326,103.95987,kml_32,TAMPINES,EAST REGION,4524,kml_32,TAMPINES,EAST REGION,4583
4865,4869,evening,0.9,11,84041,84061,1.3246905,1.3258479,103.934685,103.94223,kml_20,BEDOK,EAST REGION,4865,kml_20,BEDOK,EAST REGION,4869
6889,5806,morning,1.4,23,44009,44561,1.385869,1.377987,103.74579,103.7412,kml_6,CHOA CHU KANG,WEST REGION,6889,kml_6,CHOA CHU KANG,WEST REGION,5806
2911,2897,morning,0.8,11,44629,44499,1.3785117,1.3832016,103.73645,103.74089,kml_6,CHOA CHU KANG,WEST REGION,2911,kml_6,CHOA CHU KANG,WEST REGION,2897
5047,5048,morning,0.3,12,92211,92221,1.3059564,1.3049642,103.91699,103.91493,kml_49,MARINE PARADE,CENTRAL REGION,5047,kml_49,MARINE PARADE,CENTRAL REGION,5048
1961,2400,morning,3.0,15,22009,28381,1.3393234,1.3462697,103.70546,103.7213,kml_10,JURONG WEST,WEST REGION,1961,kml_10,JURONG WEST,WEST REGION,2400
5624,4557,morning,0.8,18,98309,76249,1.35996,1.3583664,103.96474,103.95947,kml_16,PASIR RIS,EAST REGION,5624,kml_32,TAMPINES,EAST REGION,4557
6822,6398,afternoon,2.7,17,75009,76301,1.3540756,1.34907,103.94339,103.953545,kml_32,TAMPINES,EAST REGION,6822,kml_32,TAMPINES,EAST REGION,6398
4932,2789,morning,23.0,9,84481,43611,1.3375317,1.3440783,103.91533,103.75829,kml_20,BEDOK,EAST REGION,4932,kml_23,BUKIT BATOK,WEST REGION,2789
6886,2876,morning,1.5,13,44009,44289,1.385869,1.3814015,103.74579,103.7538,kml_6,CHOA CHU KANG,WEST REGION,6886,kml_6,CHOA CHU KANG,WEST REGION,2876
1758,1673,afternoon,1.0,11,19041,17161,1.3123597,1.3124099,103.77553,103.76685,kml_24,QUEENSTOWN,CENTRAL REGION,1758,kml_7,CLEMENTI,WEST REGION,1673
4245,3563,morning,1.8,12,66339,54289,1.3712518,1.369199,103.87056,103.8559,kml_28,SERANGOON,NORTH-EAST REGION,4245,kml_19,ANG MO KIO,NORTH-EAST REGION,3563
2415,2413,evening,0.4,12,28469,28459,1.3461272,1.3444077,103.73193,103.734314,kml_9,JURONG EAST,WEST REGION,2415,kml_9,JURONG EAST,WEST REGION,2413
4107,4076,morning,1.3,13,64231,64059,1.3647933,1.3724914,103.89685,103.89838,kml_8,HOUGANG,NORTH-EAST REGION,4107,kml_8,HOUGANG,NORTH-EAST REGION,4076
4900,4902,morning,0.3,7,84301,84311,1.3278214,1.3299987,103.92657,103.927315,kml_20,BEDOK,EAST REGION,4900,kml_20,BEDOK,EAST REGION,4902
4260,4150,afternoon,1.2,13,66421,64481,1.373655,1.3751447,103.873405,103.88078,kml_28,SERANGOON,NORTH-EAST REGION,4260,kml_8,HOUGANG,NORTH-EAST REGION,4150
1537,5692,morning,2.5,10,14201,11131,1.2816731,1.292885,103.80914,103.80707,kml_1,BUKIT MERAH,CENTRAL REGION,1537,kml_24,QUEENSTOWN,CENTRAL REGION,5692
6725,2649,morning,1.7,15,43811,42119,1.358391,1.3458251,103.76493,103.7733,kml_23,BUKIT BATOK,WEST REGION,6725,kml_2,BUKIT PANJANG,WEST REGION,2649
1508,1255,morning,1.4,14,14031,10091,1.2762427,1.283941,103.82306,103.81784,kml_1,BUKIT MERAH,CENTRAL REGION,1508,kml_1,BUKIT MERAH,CENTRAL REGION,1255
1620,1671,evening,1.5,14,16151,17151,1.3007613,1.3116952,103.769936,103.76961,kml_7,CLEMENTI,WEST REGION,1620,kml_7,CLEMENTI,WEST REGION,1671
45,24,morning,15.3,36,45,24,1.437094,1.334308,103.786484,103.741958,kml_54,WOODLANDS,NORTH REGION,45,kml_9,JURONG EAST,WEST REGION,24
45,12,morning,27.1,8,45,12,1.437094,1.283931,103.786484,103.851461,kml_54,WOODLANDS,NORTH REGION,45,kml_37,DOWNTOWN CORE,CENTRAL REGION,12
4075,4108,afternoon,1.4,13,64051,64239,1.3723967,1.364398,103.89777,103.89682,kml_8,HOUGANG,NORTH-EAST REGION,4075,kml_8,HOUGANG,NORTH-EAST REGION,4108
3562,4244,evening,1.64,11,54281,66331,1.3694903,1.3717318,103.85601,103.870155,kml_19,ANG MO KIO,NORTH-EAST REGION,3562,kml_28,SERANGOON,NORTH-EAST REGION,4244
1672,1621,morning,1.5,14,17159,16159,1.3119756,1.3006034,103.76981,103.77017,kml_7,CLEMENTI,WEST REGION,1672,kml_24,QUEENSTOWN,CENTRAL REGION,1621
12,45,night,27.1,6,12,45,1.283931,1.437094,103.851461,103.786484,kml_37,DOWNTOWN CORE,CENTRAL REGION,12,kml_54,WOODLANDS,NORTH REGION,45
3807,4082,morning,10.38,12,59059,64109,1.420546,1.3720233,103.83498,103.87691,kml_55,YISHUN,NORTH REGION,3807,kml_8,HOUGANG,NORTH-EAST REGION,4082
2412,2414,afternoon,0.4,11,28451,28461,1.3439419,1.3453324,103.73466,103.732056,kml_9,JURONG EAST,WEST REGION,2412,kml_9,JURONG EAST,WEST REGION,2414
6455,6457,morning,0.7,10,67399,67371,1.3938501,1.3925997,103.89167,103.88714,kml_27,SENGKANG,NORTH-EAST REGION,6455,kml_27,SENGKANG,NORTH-EAST REGION,6457
6515,4695,morning,12.6,10,64409,80069,1.3782016,1.312147,103.90353,103.87715,kml_8,HOUGANG,NORTH-EAST REGION,6515,kml_50,GEYLANG,CENTRAL REGION,4695
2646,6726,afternoon,2.2,15,42091,43819,1.3427863,1.3581557,103.77539,103.76513,kml_3,BUKIT TIMAH,CENTRAL REGION,2646,kml_23,BUKIT BATOK,WEST REGION,6726
5348,5318,afternoon,0.6,10,67379,67391,1.3927256,1.3942567,103.88701,103.89144,kml_27,SENGKANG,NORTH-EAST REGION,5348,kml_27,SENGKANG,NORTH-EAST REGION,5318
4151,4263,morning,0.7,23,64489,66439,1.3748877,1.3739376,103.88068,103.87551,kml_8,HOUGANG,NORTH-EAST REGION,4151,kml_28,SERANGOON,NORTH-EAST REGION,4263
4200,4202,afternoon,0.5,14,66031,66041,1.3546565,1.355723,103.86572,103.86972,kml_28,SERANGOON,NORTH-EAST REGION,4200,kml_28,SERANGOON,NORTH-EAST REGION,4202
6553,3718,morning,4.5,14,59073,57029,1.4286815,1.4039629,103.83547,103.81863,kml_55,YISHUN,NORTH REGION,6553,kml_55,YISHUN,NORTH REGION,3718
57,60,morning,2.1,29,57,60,1.382431,1.349216,103.892747,103.873443,kml_2,BUKIT PANJANG,WEST REGION,57,kml_2,BUKIT PANJANG,WEST REGION,60
4520,4552,evening,2.0,11,76061,76221,1.348202,1.3563896,103.941895,103.9539,kml_32,TAMPINES,EAST REGION,4520,kml_32,TAMPINES,EAST REGION,4552
1931,1921,morning,1.7,14,21609,21559,1.3377516,1.3266267,103.72102,103.72064,kml_10,JURONG WEST,WEST REGION,1931,kml_10,JURONG WEST,WEST REGION,1921
4133,4035,morning,2.87,14,64381,63261,1.3728825,1.3589647,103.8917,103.88914,kml_8,HOUGANG,NORTH-EAST REGION,4133,kml_8,HOUGANG,NORTH-EAST REGION,4035
4303,4140,morning,1.8,13,67171,64429,1.387312,1.3748169,103.89898,103.89522,kml_27,SENGKANG,NORTH-EAST REGION,4303,kml_8,HOUGANG,NORTH-EAST REGION,4140
3306,3289,morning,2.7,9,50159,50029,1.3245606,1.3164794,103.853264,103.84484,kml_15,NOVENA,CENTRAL REGION,3306,kml_15,NOVENA,CENTRAL REGION,3289
4559,4555,morning,0.4,2,76259,76239,1.3596702,1.3564928,103.95843,103.95755,kml_32,TAMPINES,EAST REGION,4559,kml_32,TAMPINES,EAST REGION,4555
5104,4970,evening,2.64,24,94031,85041,1.3150467,1.3264647,103.9409,103.951164,kml_20,BEDOK,EAST REGION,5104,kml_20,BEDOK,EAST REGION,4970
